gender,num_of_prev_attempts,studied_credits,disability,date_registration,sum_click,date_submitted,score,weight,module_presentation_length,A Level or Equivalent,Lower Than A Level,HE Qualification,Post Graduate Qualification,No Formal quals,0-10IMD,10-20IMD,20-30IMD,30-40IMD,40-50IMD,50-60IMD,60-70IMD,70-80IMD,80-90IMD,90-100IMD,0-35,35-55,55<=,final_result
1,0,60,0,-23,288.0,16,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1,0,60,1,-29,830.0,17,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-28,298.0,11,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,60,0,3,2203.0,16,1,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,180,0,-36,277.0,22,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1,0,120,0,-37,530.0,16,100,0.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-45,65.0,18,1,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-45,689.0,18,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,60,0,-37,20.0,8,100,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-23,670.0,17,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,180,0,-43,58.0,19,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-28,775.0,16,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1,0,120,0,-36,331.0,18,1,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-44,2270.0,13,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,60,0,-38,40.0,15,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-27,1514.0,24,100,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-43,874.0,18,100,0.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,120,0,-27,659.0,17,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-43,694.0,18,100,0.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-30,262.0,22,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,60,0,-30,205.0,18,100,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,17,1195.0,19,100,0.0,262,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,0,-32,105.0,10,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,60,1,-42,1718.0,16,1,0.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-36,1262.0,17,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,120,0,-42,802.0,18,1,0.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-42,2470.0,11,1,0.0,262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-17,155.0,17,0,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,120,0,-29,1973.0,12,100,0.0,262,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-35,1720.0,16,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,60,1,-41,643.0,6,1,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1,0,60,0,-39,226.0,13,75,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,0,-39,269.0,-5,100,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,60,0,-39,402.0,18,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1,0,60,0,-39,942.0,0,1,0.0,262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-29,85.0,18,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-39,3325.0,14,100,0.0,262,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-39,2019.0,12,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-39,21.0,19,1,0.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,60,0,-39,219.0,16,75,0.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-39,227.0,18,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,60,0,-39,414.0,17,1,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,1,-35,518.0,3,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-36,2392.0,12,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,60,1,-30,3807.0,11,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,60,0,-32,45.0,17,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1,0,90,0,-39,109.0,19,100,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1,0,60,0,-30,1927.0,15,1,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-39,81.0,24,1,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,60,0,-32,1315.0,13,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,0,60,0,-39,235.0,17,1,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1,0,60,0,-38,371.0,17,1,0.0,262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,120,0,-30,1288.0,15,1,0.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-30,445.0,15,1,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,60,0,-12,92.0,13,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-29,2053.0,17,1,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,120,0,-15,1435.0,8,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,60,0,-25,463.0,26,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,60,0,-29,456.0,18,100,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,60,0,-30,282.0,7,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,120,0,-37,570.0,17,100,0.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,60,0,-35,190.0,27,100,0.0,262,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-21,608.0,18,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-30,156.0,4,1,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,60,0,-32,1146.0,17,1,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-21,53.0,12,1,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-17,254.0,16,0,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,60,0,-30,231.0,0,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,60,0,-32,101.0,1,1,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,90,0,-30,2275.0,16,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,120,0,-30,1410.0,17,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,60,1,-30,73.0,18,100,0.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-35,1023.0,0,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,60,0,-4,35.0,16,1,0.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1,0,60,0,-9,1290.0,19,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,60,0,-35,1102.0,11,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,60,0,-35,256.0,19,100,0.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-9,253.0,17,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,0,60,0,-30,256.0,18,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,60,0,-9,786.0,18,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,60,0,-9,428.0,18,1,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-4,1072.0,14,1,0.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,60,0,-9,503.0,19,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,120,1,-32,106.0,2,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-30,1557.0,17,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,60,0,-32,1023.0,5,1,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,120,0,-9,736.0,0,1,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1,0,60,0,-32,306.0,16,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,120,0,-32,918.0,15,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-25,1023.0,17,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,60,0,-24,117.0,17,1,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,120,0,-30,345.0,17,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-4,246.0,16,100,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-21,2834.0,17,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,60,0,-5,917.0,17,100,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,17,956.0,19,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,5,243.0,17,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,60,0,5,631.0,19,100,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,0,60,0,12,362.0,17,100,0.0,262,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-5,1409.0,16,100,0.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,5,567.0,18,100,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,60,1,-5,9.0,17,100,0.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-5,1198.0,14,100,0.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,5,620.0,17,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,60,0,5,985.0,17,100,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-11,730.0,12,100,0.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,5,173.0,17,100,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-5,726.0,13,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,60,0,-27,7.0,19,1,0.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,60,0,13,2219.0,19,100,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,60,0,3,919.0,12,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,13,4430.0,18,100,0.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,60,0,-4,64.0,16,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,13,806.0,18,100,0.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,0,-5,3024.0,6,100,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-30,984.0,7,1,0.0,262,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,0,60,1,-29,448.0,2,1,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,60,0,-30,2230.0,17,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,60,0,5,117.0,24,100,0.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-11,1690.0,16,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,60,0,3,432.0,17,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,60,0,-11,848.0,8,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-30,223.0,16,1,0.0,262,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,0,60,0,5,11.0,24,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-5,580.0,17,100,0.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-30,193.0,5,1,0.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,1,-29,1427.0,17,100,0.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-30,167.0,10,100,0.0,262,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,5,777.0,16,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-30,66.0,24,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1,0,60,0,-22,2557.0,16,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,60,0,-27,1308.0,18,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-23,1092.0,17,100,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-23,927.0,10,1,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,0,120,0,-30,229.0,1,1,0.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,1,-29,85.0,10,100,0.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,60,0,-11,292.0,17,100,0.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,60,0,-25,69.0,19,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,0,120,0,-29,991.0,17,100,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,120,0,-28,436.0,10,100,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,0,-28,207.0,10,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
0,0,120,0,-25,127.0,19,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1,0,60,0,-21,1315.0,19,1,0.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-24,798.0,11,100,0.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1,0,60,0,-28,362.0,17,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,120,0,-17,356.0,16,100,0.0,262,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,120,0,-28,803.0,2,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,120,0,-17,324.0,19,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1,0,60,0,-24,45.0,16,100,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
1,0,120,0,-24,176.0,8,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-23,500.0,18,1,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-25,1464.0,18,100,0.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-23,65.0,19,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,60,0,-24,199.0,7,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,60,0,-24,81.0,8,100,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-24,798.0,17,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,120,0,-24,796.0,-2,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-16,696.0,18,100,0.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,60,0,-22,2091.0,16,1,0.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-24,1530.0,12,100,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,120,0,-21,1270.0,18,100,0.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
1,0,120,0,-22,1689.0,17,1,0.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,60,0,-23,1042.0,0,1,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-23,127.0,16,1,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
1,0,60,0,-23,97.0,17,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
0,0,120,0,-22,160.0,19,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,60,0,-23,1188.0,12,100,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-23,1385.0,17,1,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-23,793.0,18,1,0.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,0,-23,651.0,3,1,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,120,0,-11,1352.0,17,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,60,0,-22,1087.0,18,1,0.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,60,0,-23,470.0,25,100,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,60,0,-23,997.0,14,100,0.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-23,63.0,23,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,60,0,-23,1065.0,18,100,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,60,0,-23,136.0,15,100,0.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-23,27.0,17,100,0.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-23,160.0,18,100,0.0,262,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,0,60,0,-23,391.0,16,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,0,60,0,-23,1423.0,15,100,0.0,262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-23,438.0,16,100,0.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,60,0,-22,1457.0,15,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,60,0,-21,2239.0,16,1,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,60,0,-22,322.0,9,1,0.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1,0,120,0,-14,1404.0,11,1,0.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-14,3500.0,18,100,0.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-22,1277.0,15,100,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,60,0,-21,423.0,12,1,0.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1,0,120,0,-22,529.0,19,100,0.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-22,1781.0,17,100,0.0,262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-21,304.0,17,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-21,1227.0,17,1,0.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,120,0,-21,1586.0,13,100,0.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,0,120,0,-17,3088.0,9,100,0.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-17,223.0,19,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,120,0,-16,978.0,10,100,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,120,0,-16,892.0,17,100,0.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,120,0,-16,344.0,15,100,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,120,0,-15,3068.0,5,100,0.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-15,2215.0,10,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,60,0,-5,270.0,18,100,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,120,0,-14,1440.0,12,100,0.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,120,0,-14,1378.0,17,1,0.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,120,0,-10,1853.0,17,100,0.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-10,1087.0,16,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,120,0,-7,2437.0,18,100,0.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,0,60,0,-7,277.0,18,100,0.0,262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,120,0,-4,677.0,5,100,0.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,120,0,-4,1220.0,12,1,0.0,262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-59,2728.0,4,1,0.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-36,113.0,8,1,0.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,120,1,-36,359.0,18,100,0.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,90,0,-130,227.0,24,100,0.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1,0,120,0,-93,588.0,4,1,0.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,0,90,0,-25,1109.0,5,100,0.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,60,0,-121,958.0,17,1,0.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,1,120,0,-28,997.0,19,100,0.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
