gender,num_of_prev_attempts,studied_credits,disability,date_registration,sum_click,date_submitted,score,weight,module_presentation_length,A Level or Equivalent,Lower Than A Level,HE Qualification,Post Graduate Qualification,No Formal quals,0-35,35-55,55<=,final_result
1,0,90,0,-110,1164,31,68,12.5,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-129,5236,23,86,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-164,2251,23,76,12.5,241,1,0,0,0,0,1,0,0,0
1,0,60,0,-165,3314,14,70,12.5,241,1,0,0,0,0,1,0,0,2
0,0,90,0,-165,127,23,86,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-168,1985,24,80,12.5,241,1,0,0,0,0,0,1,0,0
0,0,60,0,-25,2823,23,96,12.5,241,1,0,0,0,0,1,0,0,1
0,0,90,0,-50,6915,18,72,12.5,241,0,0,0,0,1,0,1,0,1
0,0,60,0,-149,480,28,78,12.5,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-130,5189,23,70,12.5,241,1,0,0,0,0,0,1,0,1
0,0,180,0,-25,6323,20,76,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-25,2359,20,84,12.5,241,1,0,0,0,0,0,1,0,1
0,0,60,0,-17,839,24,64,12.5,241,0,1,0,0,0,1,0,0,0
0,0,120,0,-32,613,73,72,12.5,268,1,0,0,0,0,0,1,0,2
0,0,60,0,-22,1038,17,84,12.5,241,0,0,1,0,0,0,1,0,1
0,0,90,0,-22,2419,22,94,12.5,241,0,1,0,0,0,0,1,0,1
0,0,150,0,-24,389,23,56,12.5,268,1,0,0,0,0,1,0,0,2
0,0,60,0,-25,1333,24,92,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-146,3180,22,78,12.5,241,0,1,0,0,0,1,0,0,1
0,1,120,0,-17,439,21,70,12.5,241,0,1,0,0,0,1,0,0,0
0,0,150,1,-118,2630,23,74,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-25,3464,24,88,12.5,241,0,1,0,0,0,1,0,0,0
0,0,120,0,-35,571,23,68,12.5,268,1,0,0,0,0,1,0,0,2
0,0,120,0,-151,1074,24,92,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-22,704,22,76,12.5,241,0,1,0,0,0,0,1,0,2
1,0,90,0,-123,767,22,78,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-134,3867,22,36,12.5,241,0,1,0,0,0,0,1,0,1
0,0,60,0,-149,1627,23,60,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-51,1562,30,72,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-51,3198,24,88,12.5,241,1,0,0,0,0,1,0,0,1
0,1,120,0,-100,980,10,88,12.5,241,1,0,0,0,0,1,0,0,2
0,0,120,0,-60,3311,23,82,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-132,1256,24,86,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-22,1807,26,80,12.5,241,1,0,0,0,0,0,1,0,1
0,0,90,0,-146,224,27,42,12.5,241,0,0,1,0,0,1,0,0,0
0,0,60,0,-133,1472,23,88,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-29,362,23,86,12.5,241,0,0,1,0,0,1,0,0,0
0,0,60,0,-46,34,23,0,12.5,241,0,1,0,0,0,0,1,0,2
0,0,90,0,-109,3232,23,98,12.5,241,0,0,1,0,0,0,1,0,1
0,0,120,0,-50,2191,23,86,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-50,1784,23,94,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-50,2069,24,92,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-50,3578,24,92,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-50,1357,23,84,12.5,241,1,0,0,0,0,0,1,0,1
0,0,120,0,-50,1690,24,94,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-50,2192,24,78,12.5,241,0,0,1,0,0,1,0,0,1
1,0,120,0,-50,1835,23,92,12.5,241,1,0,0,0,0,1,0,0,1
1,0,120,0,-50,2567,21,84,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-50,1876,24,96,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-50,2270,22,90,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-93,264,24,98,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-89,1464,15,86,12.5,241,0,1,0,0,0,0,1,0,0
1,0,60,0,-141,1893,20,90,12.5,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-141,1790,15,88,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-75,1151,24,52,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-80,1914,23,72,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-139,808,23,90,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,1,-24,451,23,88,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-139,398,24,86,12.5,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-24,1903,24,84,12.5,241,0,1,0,0,0,0,1,0,1
0,0,120,1,-137,376,18,92,12.5,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-89,1468,23,94,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-75,1935,14,80,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-16,1168,23,66,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-34,1144,24,88,12.5,241,1,0,0,0,0,1,0,0,0
1,0,60,0,-89,7536,23,70,12.5,241,0,1,0,0,0,0,1,0,1
0,0,60,0,-65,2617,23,76,12.5,241,0,1,0,0,0,1,0,0,2
1,0,90,0,-99,1785,24,70,12.5,241,1,0,0,0,0,1,0,0,0
1,0,90,0,-137,246,23,68,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-134,3973,19,92,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-129,2171,22,98,12.5,241,0,1,0,0,0,0,1,0,1
1,0,60,0,-136,2389,23,84,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,1,-134,357,23,92,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-122,4393,23,86,12.5,241,1,0,0,0,0,1,0,0,1
1,0,120,0,-135,566,24,78,12.5,241,1,0,0,0,0,1,0,0,2
1,0,60,0,-113,837,24,78,12.5,241,0,0,1,0,0,1,0,0,2
0,0,90,0,-28,369,23,86,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,1,-131,871,25,78,12.5,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-132,3670,22,88,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-131,1706,19,86,12.5,241,0,1,0,0,0,1,0,0,0
0,0,90,0,-132,838,23,82,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-86,3394,22,80,12.5,241,0,1,0,0,0,1,0,0,1
0,0,90,0,-131,307,39,62,12.5,241,0,1,0,0,0,1,0,0,0
1,0,90,0,-146,7262,23,94,12.5,269,0,1,0,0,0,1,0,0,2
0,0,180,0,-155,2621,20,94,12.5,269,0,1,0,0,0,1,0,0,2
0,0,60,1,-130,2374,24,80,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-126,5343,23,94,12.5,241,1,0,0,0,0,1,0,0,1
1,0,60,0,-81,598,23,92,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,1,-128,764,23,70,12.5,241,0,1,0,0,0,1,0,0,2
0,0,90,0,-117,2949,23,88,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-107,3744,23,74,12.5,241,0,1,0,0,0,0,1,0,0
0,0,120,0,-79,1046,18,72,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-117,2200,22,74,12.5,241,0,1,0,0,0,1,0,0,1
1,0,60,0,-102,5712,23,64,12.5,241,1,0,0,0,0,1,0,0,2
0,0,120,0,-126,2394,24,72,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-53,1094,18,72,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-100,554,31,90,12.5,241,1,0,0,0,0,1,0,0,0
0,0,90,0,-106,1933,24,80,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,1,-109,5227,19,90,12.5,241,0,1,0,0,0,1,0,0,1
0,0,90,0,-100,833,23,80,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,1,-123,1478,19,90,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-124,5503,27,88,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-123,776,23,82,12.5,241,1,0,0,0,0,1,0,0,2
1,0,60,1,-123,3276,41,90,12.5,241,0,1,0,0,0,0,1,0,1
0,0,60,0,-86,413,24,36,12.5,241,0,1,0,0,0,1,0,0,0
0,0,120,0,-123,675,27,70,12.5,241,1,0,0,0,0,1,0,0,2
1,0,60,0,-29,3312,24,78,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-99,2487,23,70,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-103,2346,24,76,12.5,241,0,0,1,0,0,1,0,0,1
0,0,60,0,-118,7724,14,74,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,1,-17,2229,23,96,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,1,-66,2575,14,84,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-41,5775,21,100,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-64,5667,21,82,12.5,241,1,0,0,0,0,0,1,0,1
0,0,60,0,-71,7604,21,76,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-99,3631,23,84,12.5,241,0,1,0,0,0,1,0,0,1
1,0,60,0,-116,2637,20,92,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-89,841,22,78,12.5,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-99,2911,23,96,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-100,4401,23,100,12.5,241,1,0,0,0,0,0,1,0,1
0,0,60,0,-96,2216,23,80,12.5,241,0,0,1,0,0,1,0,0,1
0,0,75,0,-40,1322,24,86,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-73,2546,17,70,12.5,241,0,0,1,0,0,1,0,0,1
0,0,60,0,-81,3306,16,80,12.5,241,1,0,0,0,0,1,0,0,1
1,0,60,0,-78,6392,23,90,12.5,241,1,0,0,0,0,0,1,0,1
1,0,60,0,-117,2991,26,88,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-27,918,23,82,12.5,241,0,1,0,0,0,1,0,0,0
0,0,90,1,-117,4145,19,94,12.5,241,0,1,0,0,0,1,0,0,2
0,0,120,0,-116,469,30,90,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,1,-108,6386,23,88,12.5,241,0,1,0,0,0,1,0,0,1
0,0,90,0,-115,819,22,72,12.5,241,0,1,0,0,0,1,0,0,2
0,0,120,0,-116,1567,23,72,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-116,276,24,90,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-74,709,24,70,12.5,241,1,0,0,0,0,1,0,0,0
1,0,60,0,-74,6798,22,82,12.5,241,0,1,0,0,0,1,0,0,1
1,0,90,0,-29,2498,24,90,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-89,3723,16,88,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-25,2124,23,86,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,1,-114,3533,24,80,12.5,241,0,1,0,0,0,0,1,0,2
0,0,60,1,-103,983,24,72,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-87,1198,21,96,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-72,979,37,84,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-95,1479,24,96,12.5,241,0,0,1,0,0,1,0,0,1
1,0,75,0,-65,1598,23,90,12.5,241,1,0,0,0,0,1,0,0,0
0,0,120,1,-109,1132,23,60,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-110,257,24,84,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-107,463,23,74,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,1,-93,4458,20,94,12.5,241,1,0,0,0,0,1,0,0,1
1,0,90,1,-82,358,24,22,12.5,241,0,1,0,0,0,1,0,0,0
0,0,120,0,-68,1603,23,100,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-99,90,24,30,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-107,1311,23,82,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-82,350,24,76,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-28,1527,39,72,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-90,1493,5,72,12.5,241,1,0,0,0,0,1,0,0,1
1,0,90,0,-57,5867,19,84,12.5,241,0,1,0,0,0,0,1,0,1
0,0,120,0,-107,733,25,62,12.5,241,1,0,0,0,0,1,0,0,0
0,0,120,0,-44,5635,23,70,12.5,241,0,1,0,0,0,1,0,0,1
1,0,60,0,-106,3695,24,78,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-73,364,24,84,12.5,241,1,0,0,0,0,1,0,0,0
1,0,90,0,-103,4067,24,90,12.5,241,0,0,1,0,0,1,0,0,1
0,0,60,0,-103,1833,23,84,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-22,2026,23,92,12.5,241,0,1,0,0,0,1,0,0,1
1,0,60,0,-103,5012,22,78,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-95,3285,23,88,12.5,241,0,1,0,0,0,1,0,0,1
1,0,120,0,-57,804,38,72,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-51,1443,20,54,12.5,241,1,0,0,0,0,1,0,0,2
0,0,90,0,-99,1559,23,76,12.5,241,0,1,0,0,0,1,0,0,1
0,0,120,0,-95,2865,23,62,12.5,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-96,3348,24,80,12.5,241,1,0,0,0,0,1,0,0,1
1,0,90,0,-81,1419,23,76,12.5,241,0,1,0,0,0,1,0,0,2
0,0,90,0,-65,4585,23,82,12.5,269,0,1,0,0,0,1,0,0,2
0,0,90,1,-99,2332,23,70,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-41,1798,23,82,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,1,-25,512,22,66,12.5,241,0,1,0,0,0,1,0,0,2
0,0,90,0,-41,650,23,78,12.5,241,0,1,0,0,0,1,0,0,1
0,0,120,0,-45,523,20,58,12.5,241,0,1,0,0,0,1,0,0,0
0,0,90,0,-95,6207,15,100,12.5,241,0,1,0,0,0,0,1,0,1
0,0,150,0,-27,545,31,68,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-75,756,19,72,12.5,241,0,1,0,0,0,1,0,0,2
0,0,90,0,-90,295,23,64,12.5,241,0,1,0,0,0,1,0,0,0
1,0,60,0,-82,2773,22,86,12.5,241,0,1,0,0,0,1,0,0,1
1,0,60,0,-95,3658,19,80,12.5,241,1,0,0,0,0,0,1,0,1
0,0,90,0,-43,581,26,90,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-23,352,24,88,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-86,1213,24,86,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-60,2855,19,90,12.5,241,0,0,1,0,0,0,1,0,1
0,0,90,1,-86,848,22,94,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-93,3493,23,74,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-69,2540,30,66,12.5,241,1,0,0,0,0,1,0,0,1
1,0,90,0,-79,3763,15,96,12.5,241,1,0,0,0,0,1,0,0,1
0,0,90,0,-45,36,24,76,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-89,4743,23,94,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-17,8191,17,80,12.5,241,0,0,1,0,0,1,0,0,1
0,0,120,0,-68,551,22,88,12.5,241,0,1,0,0,0,1,0,0,0
0,0,120,0,-78,1460,21,92,12.5,241,0,1,0,0,0,1,0,0,0
0,0,90,0,-89,1565,15,66,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-89,1303,24,54,12.5,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-86,4727,22,86,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-75,2108,23,86,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-88,675,23,84,12.5,241,1,0,0,0,0,1,0,0,2
0,0,90,0,-15,3550,17,84,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-87,1655,23,90,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-22,1521,24,84,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-73,3618,10,84,12.5,241,1,0,0,0,0,1,0,0,1
1,0,60,0,-28,5768,23,86,12.5,241,0,1,0,0,0,0,1,0,1
0,0,60,0,-24,485,8,74,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-82,3374,22,74,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-78,1721,20,78,12.5,241,1,0,0,0,0,0,1,0,2
1,0,60,0,-22,259,24,74,12.5,241,1,0,0,0,0,1,0,0,2
0,0,120,0,-57,1207,20,72,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-65,518,23,92,12.5,241,0,1,0,0,0,1,0,0,0
0,0,120,0,-82,1663,24,74,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-22,1460,21,72,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-82,280,22,94,12.5,241,0,1,0,0,0,1,0,0,2
0,0,90,0,-41,3030,24,94,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-82,1922,24,82,12.5,241,0,0,1,0,0,1,0,0,1
0,0,60,0,-82,4062,24,86,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-82,4833,23,82,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-53,3258,22,78,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-57,660,24,76,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-81,1264,23,78,12.5,241,1,0,0,0,0,1,0,0,0
1,0,60,0,-80,7877,14,80,12.5,241,0,1,0,0,0,0,1,0,1
0,0,60,0,-80,111,23,68,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-81,5385,18,82,12.5,241,0,1,0,0,0,1,0,0,1
1,0,60,0,-51,2636,22,84,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-75,5385,22,92,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-80,3335,16,68,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-79,2621,24,80,12.5,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-79,158,23,88,12.5,241,1,0,0,0,0,1,0,0,0
0,0,120,0,-45,4009,23,92,12.5,241,1,0,0,0,0,1,0,0,1
0,0,90,0,-27,463,24,86,12.5,241,1,0,0,0,0,1,0,0,2
0,0,120,0,-80,1394,10,84,12.5,241,1,0,0,0,0,1,0,0,1
1,0,60,0,-25,509,24,82,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-25,610,32,76,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-40,2504,24,82,12.5,241,1,0,0,0,0,1,0,0,0
0,0,90,0,-68,432,24,76,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-71,4431,22,94,12.5,241,1,0,0,0,0,1,0,0,1
1,0,120,1,-72,1613,8,66,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-57,1272,19,76,12.5,241,1,0,0,0,0,1,0,0,1
1,0,60,0,-74,6177,23,90,12.5,241,1,0,0,0,0,0,1,0,1
0,0,90,0,-65,1556,28,76,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-60,433,26,84,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-75,4177,17,88,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-74,4012,22,90,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-68,294,24,90,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-65,1873,23,90,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-17,3515,17,76,12.5,241,0,0,1,0,0,0,1,0,0
0,0,60,0,-22,1221,24,90,12.5,241,0,0,1,0,0,1,0,0,1
0,0,120,0,-75,1078,18,74,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-74,1711,23,96,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-17,1586,23,84,12.5,241,0,1,0,0,0,1,0,0,2
1,0,90,0,-60,914,24,72,12.5,241,0,0,1,0,0,1,0,0,2
0,0,90,0,-74,1771,7,94,12.5,241,0,1,0,0,0,1,0,0,1
0,0,90,0,-53,7596,19,70,12.5,241,0,1,0,0,0,0,1,0,1
1,0,60,0,-54,3463,22,84,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-24,4893,24,68,12.5,241,0,1,0,0,0,0,1,0,1
0,0,60,0,-66,4468,22,74,12.5,241,0,0,1,0,0,1,0,0,1
0,0,120,0,-45,3988,24,72,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-68,5041,23,82,12.5,241,0,1,0,0,0,0,1,0,1
0,0,60,0,-50,2098,20,96,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-47,1902,21,82,12.5,241,0,0,1,0,0,1,0,0,2
0,0,60,0,-65,3702,23,82,12.5,241,0,0,1,0,0,1,0,0,1
0,0,60,0,-44,3646,21,76,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-44,607,23,76,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-15,3042,24,72,12.5,241,0,1,0,0,0,0,1,0,1
1,0,90,0,-64,1690,24,78,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-51,2380,22,84,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-68,4361,23,82,12.5,241,1,0,0,0,0,1,0,0,1
0,0,90,0,-67,482,16,78,12.5,241,1,0,0,0,0,1,0,0,2
0,0,90,0,-45,2459,11,90,12.5,241,0,0,1,0,0,1,0,0,2
0,0,120,1,-1,155,31,60,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-45,1194,24,68,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-24,1489,25,70,12.5,241,1,0,0,0,0,1,0,0,1
1,0,60,0,-64,2443,15,88,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-22,343,24,84,12.5,241,1,0,0,0,0,1,0,0,2
0,0,90,0,-59,112,26,66,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-58,3852,6,94,12.5,241,0,0,1,0,0,1,0,0,1
0,0,60,0,-68,3909,23,100,12.5,241,0,1,0,0,0,1,0,0,1
1,0,60,0,-68,2488,22,68,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-68,5460,24,94,12.5,241,0,1,0,0,0,0,1,0,1
1,0,90,0,-68,3226,14,90,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-67,349,20,82,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-67,1122,24,68,12.5,241,1,0,0,0,0,1,0,0,2
1,0,120,1,-8,1188,22,92,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-65,1244,23,76,12.5,241,1,0,0,0,0,0,1,0,2
0,0,90,0,-61,2149,24,86,12.5,241,0,0,1,0,0,1,0,0,1
0,0,60,0,-67,4507,23,94,12.5,241,0,1,0,0,0,1,0,0,1
1,0,60,0,-67,5358,23,82,12.5,241,1,0,0,0,0,1,0,0,1
0,0,90,0,-66,1523,20,30,12.5,241,0,1,0,0,0,0,1,0,0
0,0,60,0,-54,3115,23,88,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-45,2747,13,70,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-22,285,39,70,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-20,1921,23,78,12.5,241,1,0,0,0,0,1,0,0,1
0,0,90,0,-24,5837,9,92,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-45,257,23,74,12.5,241,0,1,0,0,0,1,0,0,2
1,0,120,0,-64,1174,20,100,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-15,3764,21,72,12.5,241,0,1,0,0,0,0,1,0,1
0,0,60,0,-17,3384,23,86,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-66,3775,24,68,12.5,241,0,1,0,0,0,0,1,0,0
0,0,120,0,28,527,39,70,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-40,1769,23,88,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-15,803,24,86,12.5,241,0,1,0,0,0,1,0,0,2
0,0,90,0,-57,1556,24,88,12.5,241,1,0,0,0,0,1,0,0,1
0,0,90,0,-57,765,21,64,12.5,241,0,1,0,0,0,1,0,0,2
0,0,90,0,-61,2391,26,82,12.5,241,1,0,0,0,0,0,1,0,2
0,0,60,0,-36,854,23,86,12.5,241,1,0,0,0,0,1,0,0,0
0,0,120,1,-61,3500,17,74,12.5,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-60,3292,22,94,12.5,241,1,0,0,0,0,1,0,0,0
0,0,120,0,-59,4563,23,96,12.5,241,0,1,0,0,0,1,0,0,1
0,0,120,0,-25,144,24,72,12.5,241,1,0,0,0,0,1,0,0,0
0,0,60,1,-15,1597,23,66,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-59,205,31,94,12.5,241,0,1,0,0,0,0,1,0,0
0,0,60,0,-23,289,23,68,12.5,241,1,0,0,0,0,1,0,0,0
1,0,60,0,-52,530,22,58,12.5,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-59,2795,21,84,12.5,241,1,0,0,0,0,0,1,0,2
0,0,90,0,-57,639,26,60,12.5,241,0,0,0,0,1,0,1,0,2
0,0,60,0,-53,3727,13,90,12.5,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-34,9816,22,100,12.5,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-54,1441,23,98,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-51,817,23,82,12.5,241,1,0,0,0,0,1,0,0,0
0,0,90,0,-36,2925,20,92,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-28,763,24,50,12.5,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-25,3760,23,76,12.5,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-22,7232,21,94,12.5,241,0,0,1,0,0,0,1,0,1
0,0,60,0,-52,2797,20,90,12.5,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-23,4733,23,88,12.5,241,0,1,0,0,0,1,0,0,1
1,0,90,0,-34,421,24,50,12.5,241,0,1,0,0,0,1,0,0,0
1,0,60,0,-22,1882,23,90,12.5,241,0,1,0,0,0,1,0,0,0
0,0,120,0,-45,2369,22,86,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-51,1751,24,84,12.5,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-45,344,23,52,12.5,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-41,196,22,88,12.5,241,1,0,0,0,0,0,1,0,0
